-0.855715	-1.64444	0.423597
-0.851797	-1.64859	0.424048
-0.85182	-1.64838	0.424091
-0.851851	-1.64812	0.424145
-0.851879	-1.64788	0.424193
-0.85189	-1.64779	0.424212
-0.851878	-1.64788	0.424193
-0.85185	-1.64812	0.424145
-0.851816	-1.64838	0.42409
-0.851786	-1.64858	0.424047
-0.851105	-1.64726	0.424902
-0.823397	-1.59214	0.460258
-0.739779	-1.42858	0.564613
-0.677596	-1.30774	0.633501
-0.636669	-1.2296	0.648915
-0.578171	-1.12582	0.636012
-0.479617	-0.998008	0.609049
-0.253677	-0.858745	0.563262
0.239195	-0.672696	0.477978
0.562302	-0.574262	0.426968
0.54403	-0.637857	0.44802
0.426739	-0.866883	0.527138
0.256368	-1.19953	0.642043
0.205912	-1.29805	0.676028
0.205023	-1.29978	0.676621
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676621
0.205825	-1.29911	0.676249
0.282303	-1.28146	0.63988
0.737285	-1.34484	0.420497
1.26715	-1.52296	0.163139
1.49974	-1.6217	0.0497965
1.55869	-1.64916	0.0210417
1.56978	-1.65585	0.0158025
-0.851959	-1.64802	0.42413
-0.851966	-1.64714	0.424344
-0.852163	-1.64547	0.424686
-0.852417	-1.64331	0.425125
-0.852641	-1.6414	0.425514
-0.852732	-1.64063	0.425672
-0.852638	-1.6414	0.425513
-0.852406	-1.6433	0.425121
-0.852131	-1.64542	0.424675
-0.851879	-1.647	0.424313
-0.851624	-1.64775	0.424093
-0.842937	-1.63136	0.434691
-0.772471	-1.49391	0.524191
-0.697557	-1.34788	0.619322
-0.667449	-1.29053	0.65501
-0.640823	-1.24968	0.658541
-0.540195	-1.12421	0.63263
-0.259972	-0.905651	0.570006
0.274619	-0.665909	0.472594
0.569132	-0.570686	0.425394
0.54798	-0.630123	0.445345
0.438577	-0.843763	0.519151
0.267202	-1.17838	0.634741
0.206609	-1.29669	0.675561
0.205024	-1.29978	0.676621
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205024	-1.29978	0.676621
0.20742	-1.29919	0.675483
0.367342	-1.32028	0.598393
1.0002	-1.49282	0.291729
1.43346	-1.62112	0.0816006
1.55338	-1.65397	0.0234877
1.57678	-1.66015	0.0121553
1.58041	-1.66111	0.0103953
-0.852304	-1.64431	0.424921
-0.853067	-1.6378	0.42625
-0.854366	-1.62676	0.4285
-0.85602	-1.61271	0.431366
-0.857471	-1.60037	0.433881
-0.85805	-1.5954	0.434892
-0.857447	-1.60033	0.433872
-0.855937	-1.61258	0.431335
-0.85411	-1.62636	0.428406
-0.852357	-1.63666	0.425988
-0.850609	-1.64159	0.424299
-0.845709	-1.63622	0.426744
-0.788119	-1.52548	0.496354
-0.702093	-1.35865	0.602872
-0.664723	-1.28741	0.648005
-0.648567	-1.26572	0.658773
-0.589911	-1.21477	0.648992
-0.32371	-0.995936	0.588804
0.229769	-0.692445	0.481191
0.565205	-0.568444	0.424853
0.557867	-0.610596	0.438574
0.47051	-0.78137	0.497594
0.304667	-1.10522	0.609486
0.211622	-1.2869	0.672198
0.205039	-1.29975	0.676611
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205023	-1.29978	0.676622
0.205044	-1.29977	0.676612
0.22088	-1.30099	0.668994
0.54455	-1.38204	0.512282
1.15833	-1.5499	0.214854
1.47305	-1.63291	0.0624008
1.56055	-1.65589	0.0200152
1.57785	-1.66044	0.0116341
1.58054	-1.66115	0.0103309
-0.854635	-1.62449	0.428964
-0.858698	-1.58998	0.436002
-0.865335	-1.53362	0.447497
-0.873351	-1.46552	0.461383
-0.879994	-1.40899	0.472905
-0.882537	-1.38703	0.477358
-0.879841	-1.40878	0.472843
-0.872812	-1.46476	0.461171
-0.863647	-1.5311	0.446847
-0.85398	-1.58267	0.434221
-0.843395	-1.60665	0.424777
